payment_id,claim_id,payment_date,payment_amount,payment_type,cumulative_paid
1087,253,2022-08-07,13286.41,indemnity,13286.41
1088,253,2022-02-14,747.91,expense,14034.32
1089,253,2023-02-13,8176.27,indemnity,22210.59
1090,253,2024-06-17,3891.92,indemnity,26102.51
1091,253,2023-10-16,-572.39,recovery,25530.12
1092,253,2025-01-20,1344.83,indemnity,26874.95
1093,254,2021-07-22,11310.38,indemnity,11310.38
1094,254,2023-01-04,6730.27,indemnity,18040.65
1095,254,2023-08-26,3007.02,indemnity,21047.67
1096,254,2024-07-14,1223.21,indemnity,22270.88
1097,255,2021-12-04,9341.46,indemnity,9341.46
1098,255,2023-03-02,6737.61,indemnity,16079.07
1099,255,2023-01-04,-753.36,recovery,15325.71
1100,255,2023-04-18,3097.34,indemnity,18423.05
1101,255,2025-03-21,2206.93,indemnity,20629.98
1102,255,2024-05-27,-172.6,recovery,20457.38
1103,255,2025-09-14,1145.84,indemnity,21603.22
1104,256,2022-12-12,4889.14,indemnity,4889.14
1105,256,2022-09-08,666.86,expense,5556.0
1106,256,2023-11-12,3058.18,indemnity,8614.18
1107,256,2024-08-21,1625.37,indemnity,10239.55
1108,256,2025-07-05,481.49,indemnity,10721.04
1109,257,2021-09-01,29588.63,indemnity,29588.63
1110,257,2021-01-05,2069.08,expense,31657.71
1111,257,2022-06-18,21919.96,indemnity,53577.67
1112,257,2021-12-29,1923.98,expense,55501.65
1113,257,2022-11-02,10693.61,indemnity,66195.26
1114,257,2024-08-05,6786.61,indemnity,72981.87
1115,257,2025-03-16,3198.24,indemnity,76180.11
1116,257,2025-05-22,187.3,expense,76367.41
1117,258,2021-06-23,24475.45,indemnity,24475.45
1118,258,2022-08-17,19543.53,indemnity,44018.98
1119,258,2022-12-05,10117.72,indemnity,54136.7
1120,258,2023-11-19,6708.73,indemnity,60845.43
1121,258,2025-02-19,2958.65,indemnity,63804.08
1122,259,2024-04-03,12001.06,indemnity,12001.06
1123,259,2025-07-27,6775.28,indemnity,18776.34
1124,260,2023-07-12,11774.02,indemnity,11774.02
1125,260,2024-08-25,7386.6,indemnity,19160.62
1126,260,2025-09-14,3719.5,indemnity,22880.12
1127,261,2022-02-07,22121.84,indemnity,22121.84
1128,261,2023-03-03,14506.99,indemnity,36628.83
1129,261,2023-02-11,-2328.93,recovery,34299.9
1130,261,2024-04-22,7600.57,indemnity,41900.47
1131,261,2024-01-01,917.35,expense,42817.82
1132,261,2025-07-28,5107.39,indemnity,47925.21
1133,261,2025-11-19,2589.97,indemnity,50515.18
1134,262,2023-08-06,9337.66,indemnity,9337.66
1135,262,2024-04-15,7304.21,indemnity,16641.87
1136,262,2025-01-05,3413.4,indemnity,20055.27
1137,262,2025-11-28,2641.3,indemnity,22696.57
1138,263,2023-11-27,14384.43,indemnity,14384.43
1139,263,2024-11-16,11818.92,indemnity,26203.35
1140,263,2024-09-05,903.96,expense,27107.31
1141,263,2025-04-05,6504.36,indemnity,33611.67
1142,263,2025-12-25,4329.51,indemnity,37941.18
1143,264,2023-07-19,72527.94,indemnity,72527.94
1144,264,2023-03-15,8121.08,expense,80649.02
1145,264,2023-12-02,51893.02,indemnity,132542.04
1146,264,2024-09-18,7203.77,expense,139745.81
1147,264,2025-10-16,27937.22,indemnity,167683.03
1148,264,2025-12-30,17163.04,indemnity,184846.07
1149,265,2023-05-20,33951.22,indemnity,33951.22
1150,265,2024-05-09,22331.73,indemnity,56282.95
1151,265,2024-11-27,3207.81,expense,59490.76
1152,265,2025-10-09,10301.01,indemnity,69791.77
1153,266,2022-04-09,34356.73,indemnity,34356.73
1154,266,2023-02-08,23235.69,indemnity,57592.42
1155,266,2023-10-28,12053.07,indemnity,69645.49
1156,266,2025-07-15,7543.84,indemnity,77189.33
1157,266,2025-11-16,4198.44,indemnity,81387.77
1158,267,2022-03-12,15246.33,indemnity,15246.33
1159,267,2022-08-25,10708.67,indemnity,25955.0
1160,267,2024-01-01,5437.19,indemnity,31392.19
1161,267,2025-03-12,3700.06,indemnity,35092.25
1162,267,2025-06-12,554.02,expense,35646.27
1163,267,2025-07-07,1933.71,indemnity,37579.98
1164,268,2021-11-06,16300.77,indemnity,16300.77
1165,268,2022-10-02,9451.86,indemnity,25752.63
1166,268,2023-08-26,4952.75,indemnity,30705.38
1167,268,2024-08-23,1629.5,indemnity,32334.88
1168,269,2022-09-01,9520.4,indemnity,9520.4
1169,269,2023-07-03,4696.06,indemnity,14216.46
1170,269,2024-10-19,2668.72,indemnity,16885.18
1171,269,2025-07-11,861.45,indemnity,17746.63
1172,270,2022-08-24,23626.72,indemnity,23626.72
1173,270,2023-03-18,12452.35,indemnity,36079.07
1174,270,2024-01-10,6602.75,indemnity,42681.82
1175,270,2025-03-28,2205.5,indemnity,44887.32
1176,271,2021-11-20,3048.6,indemnity,3048.6
1177,271,2022-08-01,1834.21,indemnity,4882.81
1178,271,2023-11-04,897.7,indemnity,5780.51
1179,271,2025-02-05,310.38,indemnity,6090.89
1180,272,2022-06-12,3916.56,indemnity,3916.56
1181,272,2024-01-15,2207.93,indemnity,6124.49
1182,272,2024-08-27,1314.94,indemnity,7439.43
1183,272,2025-05-25,428.52,indemnity,7867.95
1184,273,2021-01-26,15182.91,indemnity,15182.91
1185,273,2021-11-27,14739.75,indemnity,29922.66
1186,273,2023-10-12,11059.36,indemnity,40982.02
1187,273,2024-02-10,4993.06,indemnity,45975.08
1188,273,2025-05-17,2763.05,indemnity,48738.13
1189,273,2025-12-17,2717.28,indemnity,51455.41
1190,274,2021-06-29,17705.4,indemnity,17705.4
1191,274,2022-06-23,10081.08,indemnity,27786.48
1192,274,2022-07-22,1498.74,expense,29285.22
1193,274,2023-07-17,5094.45,indemnity,34379.67
1194,274,2024-03-07,1777.04,indemnity,36156.71
1195,274,2023-12-12,92.65,expense,36249.36
1196,275,2021-02-04,7537.6,indemnity,7537.6
1197,275,2021-11-13,3972.97,indemnity,11510.57
1198,275,2023-04-21,2163.63,indemnity,13674.2
1199,275,2024-03-21,691.01,indemnity,14365.21
1200,276,2022-05-12,14564.29,indemnity,14564.29
1201,276,2021-12-12,911.63,expense,15475.92
1202,276,2022-10-24,7699.7,indemnity,23175.62
1203,276,2024-05-19,4142.03,indemnity,27317.65
1204,276,2025-04-01,1441.76,indemnity,28759.41
1205,277,2022-02-27,9377.76,indemnity,9377.76
1206,277,2021-06-21,763.58,expense,10141.34
1207,277,2023-02-01,5798.92,indemnity,15940.26
1208,277,2024-04-22,2747.11,indemnity,18687.37
1209,277,2025-02-14,852.78,indemnity,19540.15
1210,278,2021-05-06,13893.69,indemnity,13893.69
1211,278,2023-01-04,8088.97,indemnity,21982.66
1212,278,2023-08-23,3814.66,indemnity,25797.32
1213,278,2025-03-20,1302.04,indemnity,27099.36
1214,279,2020-11-04,17211.38,indemnity,17211.38
1215,279,2021-12-27,12110.09,indemnity,29321.47
1216,279,2023-07-04,6061.66,indemnity,35383.13
1217,279,2024-01-22,4006.27,indemnity,39389.4
1218,279,2025-07-07,2046.84,indemnity,41436.24
1219,280,2022-10-04,20436.56,indemnity,20436.56
1220,280,2024-02-08,19844.98,indemnity,40281.54
1221,280,2024-09-04,13669.28,indemnity,53950.82
1222,280,2025-10-05,6974.39,indemnity,60925.21
1223,281,2021-11-02,63725.8,indemnity,63725.8
1224,281,2023-01-19,38035.39,indemnity,101761.19
1225,281,2023-03-25,4083.45,expense,105844.64
1226,281,2023-09-11,21035.7,indemnity,126880.34
1227,281,2025-03-09,7042.44,indemnity,133922.78
1228,282,2022-06-16,29422.09,indemnity,29422.09
1229,282,2023-06-09,19716.85,indemnity,49138.94
1230,282,2024-10-24,9529.02,indemnity,58667.96
1231,282,2025-02-26,3065.67,indemnity,61733.63
1232,283,2022-01-05,7433.74,indemnity,7433.74
1233,283,2022-05-28,-1213.32,recovery,6220.42
1234,283,2023-05-19,3955.32,indemnity,10175.74
1235,283,2023-12-09,2155.27,indemnity,12331.01
1236,283,2025-06-12,694.0,indemnity,13025.01
1237,284,2024-04-11,24611.66,indemnity,24611.66
1238,284,2024-11-21,17606.76,indemnity,42218.42
1239,284,2025-02-05,1685.98,expense,43904.4
1240,284,2025-10-01,9740.68,indemnity,53645.08
1241,284,2025-11-05,1276.04,expense,54921.12
1242,285,2022-11-17,6113.7,indemnity,6113.7
1243,285,2024-10-17,4818.19,indemnity,10931.89
1244,285,2025-03-18,2442.4,indemnity,13374.29
1245,285,2025-11-25,1677.42,indemnity,15051.71
1246,286,2023-06-25,23110.43,indemnity,23110.43
1247,286,2022-12-28,1415.54,expense,24525.97
1248,286,2023-12-01,16364.9,indemnity,40890.87
1249,286,2024-09-08,-2917.85,recovery,37973.02
1250,286,2024-09-30,9855.02,indemnity,47828.04
1251,286,2025-01-26,1143.6,expense,48971.64
1252,286,2025-10-28,6478.05,indemnity,55449.69
1253,287,2021-03-24,4748.27,indemnity,4748.27
1254,287,2022-11-02,2854.38,indemnity,7602.65
1255,287,2022-10-21,342.14,expense,7944.79
1256,287,2023-05-27,1658.03,indemnity,9602.82
1257,287,2023-03-10,85.41,expense,9688.23
1258,287,2023-04-19,-115.83,recovery,9572.4
1259,287,2024-03-22,508.32,indemnity,10080.72
1260,288,2021-03-16,808.82,indemnity,808.82
1261,288,2022-05-11,540.27,indemnity,1349.09
1262,288,2023-07-20,225.59,indemnity,1574.68
1263,288,2024-08-24,77.78,indemnity,1652.46
1264,289,2021-08-07,9451.76,indemnity,9451.76
1265,289,2020-10-30,1215.67,expense,10667.43
1266,289,2022-03-11,5099.63,indemnity,15767.06
1267,289,2023-01-23,2698.91,indemnity,18465.97
1268,289,2024-01-11,901.72,indemnity,19367.69
1269,290,2021-07-12,1563.71,indemnity,1563.71
1270,290,2022-04-16,971.6,indemnity,2535.31
1271,290,2023-05-27,424.25,indemnity,2959.56
1272,290,2024-03-20,153.88,indemnity,3113.44
1273,291,2022-02-21,40408.23,indemnity,40408.23
1274,291,2023-03-24,23806.63,indemnity,64214.86
1275,291,2023-05-12,12872.99,indemnity,77087.85
1276,291,2024-06-02,4084.35,indemnity,81172.2
1277,292,2023-01-25,15812.63,indemnity,15812.63
1278,292,2022-08-26,950.06,expense,16762.69
1279,292,2024-02-29,10289.59,indemnity,27052.28
1280,292,2024-09-10,5813.85,indemnity,32866.13
1281,292,2025-12-24,3604.44,indemnity,36470.57
1282,293,2021-12-07,21680.01,indemnity,21680.01
1283,293,2022-08-05,14036.71,indemnity,35716.72
1284,293,2023-05-06,6407.57,indemnity,42124.29
1285,293,2024-03-21,2034.55,indemnity,44158.84
1286,294,2021-11-14,24764.81,indemnity,24764.81
1287,294,2022-06-20,15925.68,indemnity,40690.49
1288,294,2023-06-11,7397.02,indemnity,48087.51
1289,294,2024-09-09,2414.73,indemnity,50502.24
1290,295,2021-09-13,20621.15,indemnity,20621.15
1291,295,2021-05-20,2988.63,expense,23609.78
1292,295,2022-04-29,12388.25,indemnity,35998.03
1293,295,2022-12-23,6148.17,indemnity,42146.2
1294,295,2023-12-13,2143.46,indemnity,44289.66
1295,296,2021-08-07,13995.54,indemnity,13995.54
1296,296,2022-12-09,8066.94,indemnity,22062.48
1297,296,2024-02-11,4202.52,indemnity,26265.0
1298,296,2023-08-09,629.58,expense,26894.58
1299,296,2024-09-18,1438.71,indemnity,28333.29
1300,297,2023-06-10,63708.42,indemnity,63708.42
1301,297,2023-12-15,51905.49,indemnity,115613.91
1302,297,2024-03-08,-3840.73,recovery,111773.18
1303,297,2025-01-14,25119.75,indemnity,136892.93
1304,297,2024-10-04,-4057.84,recovery,132835.09
1305,297,2025-08-20,16370.16,indemnity,149205.25
1306,298,2025-10-10,7555.67,indemnity,7555.67
1307,299,2021-09-03,27644.43,indemnity,27644.43
1308,299,2022-11-28,20449.84,indemnity,48094.27
1309,299,2024-05-16,9891.76,indemnity,57986.03
1310,299,2025-05-22,6474.57,indemnity,64460.6
1311,299,2025-11-27,3163.92,indemnity,67624.52
1312,300,2022-04-17,28296.16,indemnity,28296.16
1313,300,2022-12-09,20935.58,indemnity,49231.74
1314,300,2024-02-07,10298.17,indemnity,59529.91
1315,300,2024-01-07,-1368.12,recovery,58161.79
1316,300,2025-02-25,7261.47,indemnity,65423.26
1317,300,2025-08-12,3598.58,indemnity,69021.84
1318,300,2025-10-29,476.47,expense,69498.31
1319,301,2021-01-07,32946.38,indemnity,32946.38
1320,301,2021-12-06,20972.83,indemnity,53919.21
1321,301,2022-10-20,9786.71,indemnity,63705.92
1322,301,2023-11-21,3300.04,indemnity,67005.96
1323,302,2021-04-29,6471.48,indemnity,6471.48
1324,302,2021-04-01,728.1,expense,7199.58
1325,302,2021-09-14,3763.57,indemnity,10963.15
1326,302,2021-12-12,-648.61,recovery,10314.54
1327,302,2023-05-05,1843.93,indemnity,12158.47
1328,302,2023-08-04,112.07,expense,12270.54
1329,302,2023-12-29,581.9,indemnity,12852.44
1330,303,2021-02-19,9959.04,indemnity,9959.04
1331,303,2022-05-23,6289.07,indemnity,16248.11
1332,303,2022-09-05,2980.87,indemnity,19228.98
1333,303,2023-07-04,1059.61,indemnity,20288.59
1334,303,2023-10-02,118.46,expense,20407.05
1335,304,2020-12-28,36408.44,indemnity,36408.44
1336,304,2022-01-28,21079.76,indemnity,57488.2
1337,304,2023-01-23,11427.99,indemnity,68916.19
1338,304,2022-08-06,1449.63,expense,70365.82
1339,304,2023-07-12,3316.94,indemnity,73682.76
1340,305,2024-08-06,16980.63,indemnity,16980.63
1341,305,2025-10-02,18078.89,indemnity,35059.52
1342,306,2021-02-08,8301.42,indemnity,8301.42
1343,306,2021-09-15,5469.1,indemnity,13770.52
1344,306,2023-05-31,2694.5,indemnity,16465.02
1345,306,2022-12-20,135.09,expense,16600.11
1346,306,2023-10-04,862.46,indemnity,17462.57
1347,307,2020-10-20,12728.1,indemnity,12728.1
1348,307,2021-07-16,6936.27,indemnity,19664.37
1349,307,2022-03-23,3126.12,indemnity,22790.49
1350,307,2023-12-27,1111.1,indemnity,23901.59
1351,308,2020-10-27,1774.77,indemnity,1774.77
1352,308,2022-03-22,1055.05,indemnity,2829.82
1353,308,2022-09-09,560.38,indemnity,3390.2
1354,308,2023-09-29,207.55,indemnity,3597.75
1355,309,2025-11-20,15030.55,indemnity,15030.55
1356,309,2025-10-16,999.3,expense,16029.85
1357,310,2023-03-07,22848.3,indemnity,22848.3
1358,310,2024-02-21,21182.1,indemnity,44030.4
1359,310,2025-07-30,15003.83,indemnity,59034.23
1360,310,2025-08-25,-1960.78,recovery,57073.45
1361,310,2025-12-04,7322.04,indemnity,64395.49
1362,311,2021-12-05,18157.31,indemnity,18157.31
1363,311,2021-01-06,2267.72,expense,20425.03
1364,311,2022-11-07,11548.2,indemnity,31973.23
1365,311,2023-05-17,5233.33,indemnity,37206.56
1366,311,2024-07-12,1897.83,indemnity,39104.39
1367,312,2021-02-12,3095.71,indemnity,3095.71
1368,312,2022-08-09,1990.89,indemnity,5086.6
1369,312,2022-09-17,919.92,indemnity,6006.52
1370,312,2023-11-11,324.84,indemnity,6331.36
1371,313,2021-04-17,34242.19,indemnity,34242.19
1372,313,2022-02-19,20917.57,indemnity,55159.76
1373,313,2022-02-24,1390.9,expense,56550.66
1374,313,2023-04-24,11281.0,indemnity,67831.66
1375,313,2023-04-06,1427.57,expense,69259.23
1376,313,2023-10-28,3184.31,indemnity,72443.54
1377,314,2020-09-28,20061.0,indemnity,20061.0
1378,314,2020-09-16,1031.1,expense,21092.1
1379,314,2022-08-01,13167.91,indemnity,34260.01
1380,314,2023-08-04,6443.53,indemnity,40703.54
1381,314,2024-03-25,2048.04,indemnity,42751.58
1382,315,2020-06-22,5181.71,indemnity,5181.71
1383,315,2021-11-30,3442.28,indemnity,8623.99
1384,315,2022-05-13,1600.61,indemnity,10224.6
1385,315,2023-05-20,566.3,indemnity,10790.9
1386,316,2022-07-01,3267.65,indemnity,3267.65
1387,316,2023-05-08,2410.11,indemnity,5677.76
1388,316,2024-08-27,1374.87,indemnity,7052.63
1389,316,2025-01-04,842.12,indemnity,7894.75
1390,316,2025-12-16,455.8,indemnity,8350.55
1391,317,2023-06-23,1821.92,indemnity,1821.92
1392,317,2023-12-25,1023.56,indemnity,2845.48
1393,317,2024-09-03,132.08,expense,2977.56
1394,317,2025-10-14,488.78,indemnity,3466.34
1395,317,2025-12-21,160.77,indemnity,3627.11
1396,318,2023-03-30,2156.65,indemnity,2156.65
1397,318,2023-11-30,1303.52,indemnity,3460.17
1398,318,2024-07-03,559.96,indemnity,4020.13
1399,318,2025-11-05,197.42,indemnity,4217.55
1400,319,2023-06-16,16013.12,indemnity,16013.12
1401,319,2024-07-12,10301.83,indemnity,26314.95
1402,319,2024-08-31,965.52,expense,27280.47
1403,319,2024-12-31,5024.03,indemnity,32304.5
1404,319,2025-07-11,645.8,expense,32950.3
1405,319,2025-11-30,1753.47,indemnity,34703.77
1406,319,2025-11-17,256.69,expense,34960.46
1407,320,2021-04-01,225403.8,indemnity,225403.8
1408,320,2021-12-19,145061.27,indemnity,370465.07
1409,320,2023-03-04,73369.75,indemnity,443834.82
1410,320,2023-01-29,10537.29,expense,454372.11
1411,320,2024-07-07,22023.73,indemnity,476395.84
1412,321,2021-04-05,10274.83,indemnity,10274.83
1413,321,2023-01-10,7250.33,indemnity,17525.16
1414,321,2023-01-04,746.62,expense,18271.78
1415,321,2023-12-24,3919.77,indemnity,22191.55
1416,321,2025-01-26,2690.99,indemnity,24882.54
1417,321,2024-10-19,369.64,expense,25252.18
1418,321,2025-03-16,1185.47,indemnity,26437.65
1419,322,2023-03-28,3565.85,indemnity,3565.85
1420,322,2023-09-08,2693.62,indemnity,6259.47
1421,322,2025-04-23,1299.8,indemnity,7559.27
1422,322,2025-09-16,1024.21,indemnity,8583.48
1423,322,2025-11-30,121.98,expense,8705.46
1424,323,2023-04-13,6399.41,indemnity,6399.41
1425,323,2024-05-24,4956.51,indemnity,11355.92
1426,323,2024-08-29,-788.0,recovery,10567.92
1427,323,2024-12-20,2478.41,indemnity,13046.33
1428,323,2025-10-03,260.52,expense,13306.85
1429,323,2025-12-23,1680.9,indemnity,14987.75
1430,323,2025-12-31,106.97,expense,15094.72
1431,324,2024-01-17,3480.82,indemnity,3480.82
1432,324,2025-02-04,3546.96,indemnity,7027.78
1433,324,2025-10-15,2332.85,indemnity,9360.63
1434,325,2023-07-18,1545.18,indemnity,1545.18
1435,325,2024-04-17,903.38,indemnity,2448.56
1436,325,2024-12-20,466.99,indemnity,2915.55
1437,325,2025-12-12,159.25,indemnity,3074.8
1438,326,2023-11-23,20348.61,indemnity,20348.61
1439,326,2024-01-10,12816.8,indemnity,33165.41
1440,326,2025-09-23,5753.08,indemnity,38918.49
1441,326,2025-12-16,2077.71,indemnity,40996.2
1442,327,2023-03-11,4146.13,indemnity,4146.13
1443,327,2024-01-03,2840.53,indemnity,6986.66
1444,327,2025-01-06,1340.92,indemnity,8327.58
1445,327,2025-05-13,483.12,indemnity,8810.7
1446,328,2021-10-20,3986.02,indemnity,3986.02
1447,328,2021-03-12,341.96,expense,4327.98
1448,328,2022-12-15,2543.13,indemnity,6871.11
1449,328,2023-12-13,1218.52,indemnity,8089.63
1450,328,2024-08-10,417.78,indemnity,8507.41
1451,329,2021-04-01,21739.67,indemnity,21739.67
1452,329,2022-01-13,12542.76,indemnity,34282.43
1453,329,2022-12-07,6006.8,indemnity,40289.23
1454,329,2024-08-29,2038.48,indemnity,42327.71
1455,330,2025-10-06,141620.17,indemnity,141620.17
1456,330,2025-03-12,7893.84,expense,149514.01
1457,330,2025-12-23,104559.19,indemnity,254073.2
1458,331,2024-12-03,11294.81,indemnity,11294.81
1459,331,2025-12-31,9085.31,indemnity,20380.12
1460,332,2023-08-18,65785.27,indemnity,65785.27
1461,332,2023-12-01,42477.17,indemnity,108262.44
1462,332,2024-09-24,-3809.57,recovery,104452.87
1463,332,2025-04-19,20588.47,indemnity,125041.34
1464,332,2025-12-30,7052.97,indemnity,132094.31
1465,333,2022-03-18,22284.94,indemnity,22284.94
1466,333,2023-11-26,14426.93,indemnity,36711.87
1467,333,2024-04-24,7327.94,indemnity,44039.81
1468,333,2025-05-14,2327.87,indemnity,46367.68
1469,334,2021-08-05,20632.54,indemnity,20632.54
1470,334,2023-03-04,15778.74,indemnity,36411.28
1471,334,2022-06-02,1382.13,expense,37793.41
1472,334,2023-09-15,8462.64,indemnity,46256.05
1473,334,2024-03-13,1124.98,expense,47381.03
1474,334,2024-10-31,5261.63,indemnity,52642.66
1475,334,2024-12-25,562.11,expense,53204.77
1476,334,2025-06-25,2892.92,indemnity,56097.69
1477,334,2025-09-25,224.61,expense,56322.3
1478,335,2021-08-06,2950.86,indemnity,2950.86
1479,335,2021-10-10,227.35,expense,3178.21
1480,335,2022-09-01,1766.05,indemnity,4944.26
1481,335,2023-11-29,947.8,indemnity,5892.06
1482,335,2024-08-24,307.0,indemnity,6199.06
1483,335,2025-01-28,21.64,expense,6220.7
1484,336,2022-01-23,34988.49,indemnity,34988.49
1485,336,2022-05-19,3857.64,expense,38846.13
1486,336,2022-09-07,22914.18,indemnity,61760.31
1487,336,2023-11-29,10163.03,indemnity,71923.34
1488,336,2025-03-06,3654.99,indemnity,75578.33
1489,337,2022-06-14,25691.24,indemnity,25691.24
1490,337,2022-09-27,17866.52,indemnity,43557.76
1491,337,2023-10-03,8425.17,indemnity,51982.93
1492,337,2025-05-07,6620.26,indemnity,58603.19
1493,337,2025-04-09,714.5,expense,59317.69
1494,337,2025-11-07,3016.57,indemnity,62334.26
1495,338,2021-06-26,12745.49,indemnity,12745.49
1496,338,2022-11-17,9078.71,indemnity,21824.2
1497,338,2023-10-07,4123.07,indemnity,25947.27
1498,338,2025-01-17,3138.46,indemnity,29085.73
1499,338,2024-08-25,233.65,expense,29319.38
1500,338,2025-09-12,1621.41,indemnity,30940.79
1501,339,2020-10-03,2719.56,indemnity,2719.56
1502,339,2021-07-28,1947.07,indemnity,4666.63
1503,339,2023-01-20,969.25,indemnity,5635.88
1504,339,2023-11-24,645.66,indemnity,6281.54
1505,339,2024-05-02,339.59,indemnity,6621.13
1506,340,2020-12-03,24919.52,indemnity,24919.52
1507,340,2022-02-13,16040.57,indemnity,40960.09
1508,340,2023-02-01,7038.53,indemnity,47998.62
1509,340,2023-09-26,2573.61,indemnity,50572.23
1510,340,2023-10-25,-494.77,recovery,50077.46
1511,341,2021-01-29,6438.91,indemnity,6438.91
1512,341,2022-11-11,3641.53,indemnity,10080.44
1513,341,2022-08-10,476.55,expense,10556.99
1514,341,2023-05-14,1912.84,indemnity,12469.83
1515,341,2024-03-05,644.75,indemnity,13114.58
1516,342,2021-04-07,12312.82,indemnity,12312.82
1517,342,2022-04-07,8096.88,indemnity,20409.7
1518,342,2022-05-04,3448.96,indemnity,23858.66
1519,342,2023-12-03,1235.03,indemnity,25093.69
1520,342,2023-07-05,81.47,expense,25175.16
1521,343,2022-09-15,41975.33,indemnity,41975.33
1522,343,2023-12-23,43092.14,indemnity,85067.47
1523,343,2024-11-25,27706.84,indemnity,112774.31
1524,343,2025-07-31,15004.68,indemnity,127778.99
1525,344,2022-06-18,15254.78,indemnity,15254.78
1526,344,2022-10-04,9929.45,indemnity,25184.23
1527,344,2024-02-23,5223.32,indemnity,30407.55
1528,344,2025-02-16,1745.62,indemnity,32153.17
1529,345,2023-06-11,16404.23,indemnity,16404.23
1530,345,2023-11-04,9842.51,indemnity,26246.74
1531,345,2025-07-13,5240.52,indemnity,31487.26
1532,345,2025-12-23,1672.0,indemnity,33159.26
1533,346,2023-06-13,2232.26,indemnity,2232.26
1534,346,2023-12-03,1354.71,indemnity,3586.97
1535,346,2025-07-12,662.03,indemnity,4249.0
1536,346,2025-12-17,227.79,indemnity,4476.79
1537,347,2025-08-12,6234.97,indemnity,6234.97
1538,347,2025-12-06,6359.84,indemnity,12594.81
1539,348,2022-07-28,4398.23,indemnity,4398.23
1540,348,2022-03-01,246.23,expense,4644.46
1541,348,2023-06-14,2991.73,indemnity,7636.19
1542,348,2023-10-02,1439.2,indemnity,9075.39
1543,348,2025-03-16,1057.37,indemnity,10132.76
1544,348,2025-11-04,496.08,indemnity,10628.84
1545,349,2022-07-19,19175.03,indemnity,19175.03
1546,349,2024-02-13,18152.03,indemnity,37327.06
1547,349,2024-02-23,2027.12,expense,39354.18
1548,349,2024-04-21,12928.0,indemnity,52282.18
1549,349,2025-12-26,5904.46,indemnity,58186.64
1550,350,2020-07-23,17742.17,indemnity,17742.17
1551,350,2020-09-07,2157.06,expense,19899.23
1552,350,2021-11-16,10366.36,indemnity,30265.59
1553,350,2023-03-22,5177.23,indemnity,35442.82
1554,350,2023-05-04,504.81,expense,35947.63
1555,350,2023-09-19,1525.34,indemnity,37472.97
1556,350,2023-07-27,86.94,expense,37559.91
1557,351,2021-05-30,116187.57,indemnity,116187.57
1558,351,2021-08-03,68716.16,indemnity,184903.73
1559,351,2023-02-03,36135.98,indemnity,221039.71
1560,351,2024-04-25,12153.5,indemnity,233193.21
1561,352,2022-02-09,15785.54,indemnity,15785.54
1562,352,2023-07-08,13172.69,indemnity,28958.23
1563,352,2023-12-11,5778.29,indemnity,34736.52
1564,352,2025-06-29,3860.31,indemnity,38596.83
1565,352,2025-11-22,1970.73,indemnity,40567.56
1566,352,2025-10-05,287.61,expense,40855.17
1567,353,2023-02-20,3620.75,indemnity,3620.75
1568,353,2024-01-18,2642.61,indemnity,6263.36
1569,353,2024-07-26,1282.81,indemnity,7546.17
1570,353,2025-09-23,875.84,indemnity,8422.01
1571,354,2024-01-16,6939.6,indemnity,6939.6
1572,354,2025-02-28,4667.07,indemnity,11606.67
1573,354,2025-12-13,2339.44,indemnity,13946.11
1574,355,2023-11-07,2105.4,indemnity,2105.4
1575,355,2025-01-18,1150.82,indemnity,3256.22
1576,355,2025-11-03,585.12,indemnity,3841.34
1577,356,2025-03-03,19101.44,indemnity,19101.44
1578,356,2025-07-22,12606.02,indemnity,31707.46
1579,357,2023-07-30,98780.48,indemnity,98780.48
1580,357,2024-11-22,60121.72,indemnity,158902.2
1581,357,2024-07-28,-3181.59,recovery,155720.61
1582,357,2025-12-27,32926.06,indemnity,188646.67
1583,358,2024-01-04,5031.46,indemnity,5031.46
1584,358,2025-07-17,2933.9,indemnity,7965.36
1585,358,2025-08-12,-508.2,recovery,7457.16
1586,358,2025-10-29,1466.72,indemnity,8923.88
1587,359,2024-07-21,9748.95,indemnity,9748.95
1588,359,2025-10-23,5912.35,indemnity,15661.3
1589,360,2024-10-03,4489.78,indemnity,4489.78
1590,360,2025-10-05,2621.21,indemnity,7110.99
1591,360,2025-10-10,314.65,expense,7425.64
1592,361,2024-09-02,15716.09,indemnity,15716.09
1593,361,2025-05-14,13748.67,indemnity,29464.76
1594,362,2025-04-23,17490.84,indemnity,17490.84
1595,362,2025-11-17,14981.0,indemnity,32471.84
1596,363,2021-04-09,27151.85,indemnity,27151.85
1597,363,2022-11-20,21606.76,indemnity,48758.61
1598,363,2023-09-09,10944.92,indemnity,59703.53
1599,363,2024-09-13,6478.65,indemnity,66182.18
1600,363,2025-06-13,3391.98,indemnity,69574.16
1601,364,2021-04-28,12505.14,indemnity,12505.14
1602,364,2022-04-24,10610.0,indemnity,23115.14
1603,364,2023-06-18,4853.61,indemnity,27968.75
1604,364,2024-09-02,3559.92,indemnity,31528.67
1605,364,2025-11-10,1687.46,indemnity,33216.13
1606,365,2021-09-25,12693.66,indemnity,12693.66
1607,365,2021-10-28,1040.45,expense,13734.11
1608,365,2023-04-29,9278.52,indemnity,23012.63
1609,365,2023-10-15,4949.92,indemnity,27962.55
1610,365,2024-09-18,2977.04,indemnity,30939.59
1611,365,2025-07-30,1629.93,indemnity,32569.52
1612,365,2025-10-30,193.19,expense,32762.71
